"Date","Price","Open","High","Low","Vol.","Change %"
"06/11/2025","6,014.05","6,057.05","6,074.55","6,002.98","115.60M","-1.36%"
"05/11/2025","6,097.18","6,048.58","6,115.45","6,046.68","75.38M","0.06%"
"04/11/2025","6,093.61","6,056.63","6,093.61","6,017.56","84.13M","-0.54%"
"03/11/2025","6,126.61","6,135.28","6,158.85","6,116.73","72.85M","-0.15%"
"31/10/2025","6,136.04","6,164.26","6,165.36","6,127.44","88.92M","-0.42%"
"30/10/2025","6,161.65","6,161.68","6,198.48","6,132.45","99.46M","-0.53%"
"29/10/2025","6,194.26","6,192.39","6,214.00","6,184.84","77.16M","-0.20%"
"28/10/2025","6,206.40","6,209.06","6,226.84","6,197.43","76.46M","-0.30%"
"27/10/2025","6,224.98","6,227.73","6,235.20","6,198.71","65.35M","0.11%"
"24/10/2025","6,218.28","6,235.43","6,236.30","6,173.33","79.65M","0.02%"
"23/10/2025","6,216.88","6,215.70","6,238.76","6,207.59","95.51M","0.25%"
"22/10/2025","6,201.56","6,209.94","6,229.56","6,190.45","101.11M","-0.51%"
"21/10/2025","6,233.24","6,194.39","6,242.72","6,189.29","81.51M","0.62%"
"20/10/2025","6,194.99","6,199.49","6,216.68","6,153.52","93.23M","0.41%"
"17/10/2025","6,169.85","6,112.79","6,207.09","6,104.71","98.42M","-0.25%"
"16/10/2025","6,185.21","6,118.09","6,185.21","6,088.42","81.60M","1.31%"
"15/10/2025","6,105.38","6,078.98","6,148.67","6,075.25","99.49M","1.81%"
"14/10/2025","5,996.69","5,952.60","6,006.52","5,925.66","89.43M","-0.16%"
"13/10/2025","6,006.44","6,021.11","6,053.00","5,982.99","70.15M","0.20%"
"10/10/2025","5,994.56","6,102.98","6,116.50","5,986.49","92.55M","-1.53%"
"09/10/2025","6,087.83","6,108.57","6,137.33","6,087.83","75.66M","-0.18%"
"08/10/2025","6,098.73","6,042.63","6,106.08","6,042.63","81.84M","1.04%"
"07/10/2025","6,036.19","6,036.69","6,059.90","6,006.98","76.56M","0.00%"
"06/10/2025","6,036.44","6,078.75","6,083.52","5,985.47","114.13M","-1.37%"
"03/10/2025","6,120.23","6,127.46","6,134.00","6,089.34","77.50M","0.31%"
"02/10/2025","6,101.22","6,079.36","6,124.58","6,077.47","96.21M","1.07%"
"01/10/2025","6,036.35","5,982.23","6,049.27","5,962.65","91.20M","0.89%"
"30/09/2025","5,983.16","5,959.50","5,983.16","5,932.33","91.91M","0.21%"
"29/09/2025","5,970.59","5,982.95","5,985.65","5,964.53","66.48M","0.16%"
"26/09/2025","5,961.20","5,928.03","5,964.30","5,924.68","75.21M","0.93%"
"25/09/2025","5,906.26","5,909.42","5,925.66","5,880.05","72.55M","-0.43%"
"24/09/2025","5,931.91","5,962.60","5,962.80","5,919.05","75.35M","-0.51%"
"23/09/2025","5,962.58","5,960.38","5,998.39","5,953.75","70.01M","0.50%"
"22/09/2025","5,933.06","5,941.75","5,945.59","5,909.35","64.25M","-0.27%"
"19/09/2025","5,949.12","5,962.36","6,010.06","5,949.12","210.96M","-0.04%"
"18/09/2025","5,951.78","5,937.05","5,977.20","5,934.11","82.36M","0.82%"
"17/09/2025","5,903.29","5,941.99","5,945.14","5,896.85","78.69M","-0.37%"
"16/09/2025","5,925.48","5,972.33","5,988.76","5,920.45","81.21M","-0.97%"
"15/09/2025","5,983.77","5,949.59","6,013.74","5,946.05","73.86M","0.87%"
"12/09/2025","5,931.93","5,935.79","5,943.64","5,890.15","69.71M","0.06%"
"11/09/2025","5,928.32","5,896.83","5,946.84","5,891.74","72.21M","0.80%"
"10/09/2025","5,881.53","5,889.43","5,926.92","5,873.46","73.28M","0.18%"
"09/09/2025","5,871.19","5,873.31","5,903.49","5,857.38","70.12M","0.18%"
"08/09/2025","5,860.45","5,840.89","5,868.17","5,821.71","66.81M","0.75%"
"05/09/2025","5,816.70","5,853.30","5,858.98","5,798.25","73.52M","-0.29%"
"04/09/2025","5,833.65","5,831.91","5,854.07","5,816.88","84.05M","-0.19%"
"03/09/2025","5,845.01","5,840.04","5,857.79","5,810.10","84.21M","0.79%"
"02/09/2025","5,799.01","5,860.98","5,867.87","5,795.01","89.47M","-0.81%"
"01/09/2025","5,846.25","5,860.59","5,874.97","5,838.10","50.33M","0.01%"
"29/08/2025","5,845.83","5,875.27","5,891.42","5,844.96","72.55M","-0.73%"
"28/08/2025","5,888.59","5,895.42","5,940.91","5,868.07","69.29M","0.21%"
"27/08/2025","5,876.14","5,861.50","5,892.80","5,847.53","77.02M","0.35%"
"26/08/2025","5,855.53","5,869.68","5,884.01","5,821.98","179.62M","-1.78%"
"25/08/2025","5,961.77","6,039.68","6,041.02","5,958.26","74.78M","-1.59%"
"22/08/2025","6,058.18","6,020.51","6,077.35","6,020.51","61.25M","0.44%"
"21/08/2025","6,031.42","6,053.92","6,053.92","6,010.33","52.11M","-0.41%"
"20/08/2025","6,055.97","6,038.33","6,078.25","6,026.30","58.30M","-0.08%"
"19/08/2025","6,061.00","6,005.05","6,067.05","5,998.32","64.58M","1.15%"
"18/08/2025","5,991.96","6,023.88","6,023.88","5,972.16","59.08M","-0.45%"
"15/08/2025","6,019.00","6,014.48","6,034.74","6,001.09","61.90M","0.65%"
"14/08/2025","5,980.31","5,946.22","5,981.14","5,943.15","67.12M","0.79%"
"13/08/2025","5,933.64","5,913.99","5,944.69","5,910.08","70.64M","0.62%"
"12/08/2025","5,897.01","5,885.58","5,901.66","5,860.22","64.31M","0.68%"
"11/08/2025","5,857.31","5,904.30","5,904.30","5,853.72","59.60M","-0.53%"
"08/08/2025","5,888.43","5,881.48","5,908.09","5,865.42","70.30M","0.43%"
"07/08/2025","5,863.06","5,818.36","5,883.27","5,815.40","77.56M","0.97%"
"06/08/2025","5,806.60","5,824.44","5,835.00","5,796.81","67.94M","0.18%"
"05/08/2025","5,796.25","5,829.04","5,829.04","5,788.57","72.86M","-0.08%"
"04/08/2025","5,800.64","5,765.90","5,801.45","5,758.78","82.99M","1.10%"
"01/08/2025","5,737.71","5,831.05","5,841.84","5,719.68","118.58M","-2.75%"
"31/07/2025","5,900.17","5,971.38","5,995.29","5,900.17","124.45M","-1.10%"
"30/07/2025","5,965.86","5,963.91","6,008.98","5,961.87","83.75M","0.01%"
"29/07/2025","5,965.15","5,951.49","6,015.17","5,950.29","82.32M","0.63%"
"28/07/2025","5,927.66","6,021.70","6,026.33","5,923.32","82.60M","-0.44%"
"25/07/2025","5,954.10","5,918.35","5,966.17","5,898.86","89.13M","0.16%"
"24/07/2025","5,944.84","5,984.53","6,001.56","5,929.21","101.80M","-0.36%"
"23/07/2025","5,966.46","5,960.01","5,980.58","5,941.97","94.02M","1.31%"
"22/07/2025","5,889.10","5,913.33","5,917.55","5,874.16","67.26M","-0.69%"
"21/07/2025","5,929.84","5,949.35","5,958.48","5,900.40","70.23M","-0.27%"
"18/07/2025","5,946.04","5,968.39","5,980.66","5,940.61","76.87M","0.09%"
"17/07/2025","5,940.83","5,921.41","5,941.69","5,912.39","70.75M","1.25%"
"16/07/2025","5,867.60","5,882.82","5,909.82","5,867.60","86.26M","-0.59%"
"15/07/2025","5,902.39","5,941.61","5,956.03","5,902.39","68.17M","-0.53%"
"14/07/2025","5,933.64","5,908.34","5,935.19","5,902.35","60.10M","-0.27%"
"11/07/2025","5,949.97","5,983.06","5,987.37","5,938.44","70.85M","-0.88%"
"10/07/2025","6,002.84","6,006.05","6,029.84","5,990.48","80.01M","0.33%"
"09/07/2025","5,982.98","5,925.35","5,990.01","5,919.21","84.83M","1.38%"
"08/07/2025","5,901.52","5,883.67","5,905.30","5,851.20","78.70M","0.53%"
"07/07/2025","5,870.35","5,856.49","5,875.52","5,841.36","70.11M","0.32%"
"04/07/2025","5,851.39","5,864.09","5,864.09","5,822.07","56.82M","-0.73%"
"03/07/2025","5,894.51","5,902.97","5,906.50","5,870.14","74.69M","0.18%"
"02/07/2025","5,883.88","5,863.19","5,906.73","5,835.59","94.55M","0.96%"
"01/07/2025","5,827.99","5,838.39","5,839.18","5,790.77","81.94M","-0.09%"
"30/06/2025","5,833.01","5,869.39","5,869.39","5,829.54","99.35M","-0.31%"
"27/06/2025","5,851.27","5,794.72","5,851.27","5,792.31","94.88M","1.71%"
"26/06/2025","5,753.16","5,773.04","5,779.06","5,734.49","111.35M","0.04%"
"25/06/2025","5,750.96","5,803.65","5,824.17","5,750.69","105.63M","-0.71%"
"24/06/2025","5,791.86","5,820.36","5,835.15","5,785.17","106.82M","1.07%"
"23/06/2025","5,730.32","5,738.20","5,774.47","5,705.34","90.21M","-0.66%"
"20/06/2025","5,768.52","5,773.96","5,805.23","5,759.02","209.86M","0.48%"
"19/06/2025","5,740.96","5,779.01","5,788.19","5,740.96","75.85M","-1.30%"
"18/06/2025","5,816.86","5,839.00","5,854.58","5,805.06","81.72M","-0.34%"
"17/06/2025","5,836.76","5,838.63","5,849.97","5,808.33","85.66M","-0.74%"
"16/06/2025","5,880.34","5,853.87","5,899.96","5,852.73","86.09M","0.75%"
"13/06/2025","5,836.72","5,825.92","5,859.36","5,818.84","98.36M","-1.05%"
"12/06/2025","5,898.47","5,881.66","5,911.61","5,849.26","82.09M","-0.14%"
"11/06/2025","5,906.61","5,932.86","5,952.36","5,906.61","76.77M","-0.31%"
"10/06/2025","5,924.71","5,910.64","5,932.73","5,899.10","79.93M","0.15%"
"09/06/2025","5,915.87","5,917.66","5,931.61","5,902.11","55.07M","-0.16%"
"06/06/2025","5,925.27","5,919.56","5,932.89","5,901.55","60.53M","0.15%"
"05/06/2025","5,916.69","5,931.70","5,958.66","5,894.84","75.10M","-0.16%"
"04/06/2025","5,926.30","5,922.01","5,955.88","5,909.96","84.35M","0.46%"
"03/06/2025","5,899.19","5,891.60","5,899.82","5,852.12","79.87M","0.30%"
"02/06/2025","5,881.79","5,865.51","5,886.66","5,831.43","85.23M","-0.19%"
"30/05/2025","5,892.86","5,910.89","5,939.84","5,891.77","167.84M","-0.35%"
"29/05/2025","5,913.79","5,976.21","5,979.25","5,913.79","58.54M","-0.06%"
"28/05/2025","5,917.49","5,951.27","5,965.17","5,917.49","83.36M","-0.47%"
"27/05/2025","5,945.70","5,936.99","5,967.23","5,931.32","76.95M","0.00%"
"26/05/2025","5,945.54","5,946.88","5,952.18","5,922.91","64.26M","1.20%"
"23/05/2025","5,874.97","5,976.89","5,985.93","5,787.16","108.62M","-1.55%"
"22/05/2025","5,967.57","5,970.48","5,983.21","5,924.51","88.01M","-0.57%"
"21/05/2025","6,002.03","6,003.68","6,016.50","5,973.37","81.05M","-0.39%"
"20/05/2025","6,025.64","5,992.14","6,034.72","5,974.89","90.89M","0.73%"
"19/05/2025","5,981.86","5,960.72","5,981.86","5,937.76","80.40M","-0.05%"
"16/05/2025","5,985.12","5,978.36","6,006.59","5,961.89","90.36M","0.40%"
"15/05/2025","5,961.07","5,931.51","5,961.07","5,920.25","91.93M","0.22%"
"14/05/2025","5,948.11","5,975.08","5,975.08","5,924.77","98.26M","-0.51%"
"13/05/2025","5,978.89","5,955.30","5,982.45","5,954.14","83.25M","0.31%"
"12/05/2025","5,960.17","5,925.02","5,982.17","5,910.96","118.37M","1.34%"
"09/05/2025","5,881.50","5,874.39","5,899.06","5,868.06","76.15M","0.60%"
"08/05/2025","5,846.39","5,829.04","5,865.49","5,809.92","84.77M","0.85%"
"07/05/2025","5,797.29","5,827.75","5,827.75","5,787.33","87.42M","-0.88%"
"06/05/2025","5,848.86","5,882.09","5,884.79","5,809.03","83.46M","-0.39%"
"05/05/2025","5,871.59","5,875.44","5,884.42","5,860.93","65.46M","-0.47%"
"02/05/2025","5,899.17","5,854.19","5,905.49","5,832.21","110.03M","2.23%"
"30/04/2025","5,770.34","5,760.10","5,779.81","5,707.76","145.41M","0.57%"
"29/04/2025","5,737.39","5,747.09","5,760.23","5,721.27","93.18M","-0.18%"
"28/04/2025","5,747.70","5,749.20","5,779.93","5,740.60","93.01M","0.50%"
"25/04/2025","5,719.02","5,741.82","5,747.00","5,709.54","95.67M","0.43%"
"24/04/2025","5,694.50","5,653.01","5,697.31","5,625.36","94.76M","0.28%"
"23/04/2025","5,678.42","5,622.93","5,732.92","5,622.93","544.47M","2.05%"
"22/04/2025","5,564.56","5,535.86","5,564.56","5,487.79","488.37M","0.53%"
"17/04/2025","5,534.98","5,552.61","5,564.38","5,512.36","676.88M","-0.54%"
"16/04/2025","5,565.21","5,526.14","5,566.87","5,501.05","450.72M","-0.08%"
"15/04/2025","5,569.46","5,506.39","5,574.14","5,497.77","317.34M","0.97%"
"14/04/2025","5,516.01","5,488.72","5,541.54","5,476.32","645.36M","2.40%"
"11/04/2025","5,386.57","5,446.76","5,456.18","5,310.36","422.01M","-0.19%"
"10/04/2025","5,396.93","5,533.85","5,593.00","5,396.93","887.22M","3.72%"
"09/04/2025","5,203.53","5,235.44","5,305.45","5,150.49","771.66M","-3.30%"
"08/04/2025","5,381.20","5,331.60","5,440.13","5,270.29","835.55M","2.57%"
"07/04/2025","5,246.61","5,148.23","5,512.86","5,121.83","2.69B","-4.67%"
"04/04/2025","5,503.73","5,713.49","5,717.68","5,457.87","1.21B","-4.36%"
"03/04/2025","5,754.40","5,816.05","5,858.50","5,744.17","600.00M","-3.17%"
"02/04/2025","5,942.92","5,937.74","5,944.82","5,893.09","882.11M","-0.24%"
"01/04/2025","5,957.22","5,931.46","5,965.55","5,913.16","439.61M","1.06%"
"31/03/2025","5,894.94","5,940.99","5,941.35","5,866.97","479.30M","-1.62%"
"28/03/2025","5,991.98","6,017.26","6,036.96","5,976.71","421.09M","-0.91%"
"27/03/2025","6,047.30","6,017.71","6,066.29","6,000.26","440.45M","-0.52%"
"26/03/2025","6,078.76","6,146.05","6,150.27","6,075.17","1.01B","-0.93%"
"25/03/2025","6,135.73","6,087.67","6,160.82","6,087.67","523.23M","1.04%"
"24/03/2025","6,072.28","6,134.48","6,140.23","6,057.35","1.07B","-0.25%"
"21/03/2025","6,087.41","6,101.85","6,111.32","6,064.20","1.36B","-0.64%"
"20/03/2025","6,126.33","6,175.23","6,183.21","6,101.39","537.10M","-0.98%"
"19/03/2025","6,186.74","6,138.58","6,194.33","6,133.47","790.23M","0.63%"
"18/03/2025","6,148.09","6,134.46","6,167.72","6,128.33","1.31B","0.52%"
"17/03/2025","6,116.01","6,083.87","6,125.01","6,068.51","385.89M","0.63%"
"14/03/2025","6,077.84","5,996.67","6,089.43","5,990.92","601.46M","1.18%"
"13/03/2025","6,007.05","6,040.96","6,077.93","6,000.54","968.11M","-0.66%"
"12/03/2025","6,046.98","6,058.34","6,108.14","6,010.47","2.68B","0.61%"
"11/03/2025","6,010.18","6,121.43","6,135.44","5,994.89","3.09B","-1.30%"
"10/03/2025","6,089.32","6,177.24","6,186.57","6,084.40","1.97B","-0.92%"
"07/03/2025","6,145.99","6,176.12","6,186.55","6,104.71","6.12B","-0.93%"
"06/03/2025","6,203.68","6,215.91","6,225.44","6,130.88","6.87B","0.49%"
"05/03/2025","6,173.25","6,166.27","6,226.10","6,152.24","7.71B","1.68%"
"04/03/2025","6,071.19","6,123.38","6,139.61","6,037.88","2.67B","-1.89%"
"03/03/2025","6,188.40","6,145.37","6,231.72","6,106.91","793.16M","1.08%"
"28/02/2025","6,122.42","6,077.45","6,122.42","6,065.47","663.54M","0.04%"
"27/02/2025","6,119.71","6,116.07","6,143.13","6,079.43","672.47M","-0.45%"
"26/02/2025","6,147.39","6,117.63","6,166.25","6,104.25","677.34M","1.13%"
"25/02/2025","6,078.99","6,100.65","6,121.22","6,073.77","753.48M","-0.51%"
"24/02/2025","6,110.07","6,145.62","6,153.38","6,090.79","1.54B","-0.67%"
"21/02/2025","6,151.48","6,140.42","6,171.89","6,131.20","1.08B","0.43%"
"20/02/2025","6,125.44","6,137.65","6,163.50","6,113.84","2.13B","0.14%"
"19/02/2025","6,116.88","6,189.31","6,190.90","6,107.07","3.51B","-1.16%"
"18/02/2025","6,188.65","6,189.88","6,202.38","6,155.16","4.29B","0.18%"
"17/02/2025","6,177.26","6,171.17","6,184.85","6,159.97","3.27B","0.15%"
"14/02/2025","6,168.23","6,155.06","6,191.99","6,150.25","1.07B","0.19%"
"13/02/2025","6,156.59","6,126.84","6,165.04","6,104.52","1.35B","1.46%"
"12/02/2025","6,067.93","6,068.15","6,087.06","6,027.36","3.97B","0.14%"
"11/02/2025","6,059.72","6,055.18","6,064.37","6,034.79","3.25B","0.28%"
"10/02/2025","6,042.70","6,042.70","6,042.70","6,042.70","560.03M","0.43%"
"07/02/2025","6,017.05","6,036.90","6,058.09","6,004.89","1.23B","-0.42%"
"06/02/2025","6,042.40","5,979.08","6,054.80","5,970.34","539.92M","1.39%"
"05/02/2025","5,959.43","5,956.81","5,964.47","5,933.77","268.48M","-0.17%"
"04/02/2025","5,969.31","5,943.42","5,975.01","5,896.17","740.01M","0.66%"
"03/02/2025","5,930.38","5,875.29","5,944.71","5,874.72","902.75M","-1.19%"
"31/01/2025","6,001.72","6,003.62","6,033.93","5,986.97","709.67M","0.12%"
"30/01/2025","5,994.78","5,963.67","6,002.74","5,953.66","1.68B","0.91%"
"29/01/2025","5,940.65","5,946.49","5,956.79","5,924.21","686.07M","-0.33%"
"28/01/2025","5,960.47","5,960.62","6,002.88","5,946.28","833.96M","-0.04%"
"27/01/2025","5,962.88","5,935.88","5,979.00","5,916.03","812.37M","-0.21%"
"24/01/2025","5,975.49","5,998.91","6,022.58","5,958.97","1.26B","0.42%"
"23/01/2025","5,950.73","5,923.03","5,954.01","5,906.50","551.01M","0.63%"
"22/01/2025","5,913.32","5,877.60","5,940.68","5,869.48","1.00B","0.75%"
"21/01/2025","5,869.09","5,831.94","5,871.70","5,831.94","3.47B","0.46%"
"20/01/2025","5,842.37","5,833.87","5,865.53","5,821.58","1.21B","0.31%"
"17/01/2025","5,824.09","5,804.33","5,839.19","5,792.36","2.65B","0.97%"
"16/01/2025","5,767.86","5,738.83","5,767.86","5,719.95","1.28B","1.95%"
"15/01/2025","5,657.48","5,634.41","5,685.93","5,612.71","1.15B","0.76%"
"14/01/2025","5,614.58","5,657.86","5,669.64","5,614.58","1.21B","0.21%"
"13/01/2025","5,602.76","5,604.50","5,613.54","5,561.43","2.30B","-0.29%"
"10/01/2025","5,619.26","5,668.29","5,686.79","5,610.45","1.84B","-0.82%"
"09/01/2025","5,665.78","5,616.85","5,676.22","5,609.62","1.58B","0.47%"
"08/01/2025","5,639.27","5,667.16","5,673.32","5,598.61","1.06B","-0.51%"
"07/01/2025","5,668.00","5,634.15","5,689.26","5,617.07","1.57B","0.48%"
"06/01/2025","5,641.12","5,543.70","5,649.36","5,538.57","839.15M","2.19%"
"03/01/2025","5,520.35","5,596.54","5,597.24","5,512.50","1.63B","-1.45%"
"02/01/2025","5,601.58","5,588.94","5,606.92","5,524.30","1.56B","0.18%"
"31/12/2024","5,591.74","5,522.69","5,592.41","5,520.98","585.79M","0.93%"
"30/12/2024","5,540.13","5,548.77","5,582.97","5,529.44","2.64B","-0.54%"
"27/12/2024","5,570.33","5,521.75","5,570.33","5,514.12","3.17B","0.99%"
"24/12/2024","5,515.64","5,525.40","5,541.41","5,515.64","422.92M","0.15%"
"23/12/2024","5,507.56","5,497.07","5,521.64","5,477.12","2.21B","-0.02%"
"20/12/2024","5,508.70","5,483.82","5,519.58","5,448.18","3.02B","-0.24%"
"19/12/2024","5,521.78","5,517.23","5,547.07","5,498.05","4.18B","-1.24%"
"18/12/2024","5,590.84","5,587.40","5,600.68","5,573.22","4.11B","0.27%"
"17/12/2024","5,576.04","5,546.29","5,588.54","5,542.59","4.62B","0.05%"
"16/12/2024","5,573.01","5,594.09","5,602.95","5,558.99","4.40B","-0.73%"
"13/12/2024","5,613.72","5,615.77","5,651.94","5,598.84","4.85B","-0.17%"
"12/12/2024","5,623.34","5,648.80","5,649.36","5,617.44","6.08B","-0.05%"
"11/12/2024","5,626.29","5,589.08","5,636.95","5,585.61","3.88B","0.34%"
"10/12/2024","5,607.05","5,644.69","5,649.34","5,599.97","2.37B","-1.01%"
"09/12/2024","5,664.01","5,664.89","5,685.69","5,639.69","3.03B","0.67%"
"06/12/2024","5,626.10","5,559.68","5,638.05","5,559.66","6.20B","1.27%"
"05/12/2024","5,555.33","5,528.84","5,568.18","5,526.39","132.54M","0.47%"
"04/12/2024","5,529.56","5,505.30","5,543.15","5,500.20","112.23M","0.72%"
"03/12/2024","5,489.97","5,496.43","5,538.44","5,471.48","117.80M","0.20%"
"02/12/2024","5,479.04","5,433.29","5,510.24","5,424.88","140.90M","-0.13%"
"29/11/2024","5,486.23","5,440.68","5,490.17","5,435.72","111.08M","0.70%"
"28/11/2024","5,447.90","5,441.25","5,467.83","5,435.02","122.11M","0.51%"
"27/11/2024","5,420.15","5,413.10","5,429.42","5,381.96","146.03M","-0.69%"
"26/11/2024","5,457.97","5,465.00","5,504.07","5,451.90","127.62M","-0.88%"
"25/11/2024","5,506.31","5,554.15","5,555.00","5,489.44","198.84M","0.09%"
"22/11/2024","5,501.59","5,494.30","5,512.99","5,426.65","103.80M","0.59%"
"21/11/2024","5,469.58","5,458.68","5,476.95","5,411.20","89.10M","0.15%"
"20/11/2024","5,461.25","5,512.25","5,522.06","5,453.53","91.98M","-0.45%"
"19/11/2024","5,485.93","5,538.92","5,541.94","5,415.32","94.72M","-0.68%"
"18/11/2024","5,523.70","5,527.08","5,534.52","5,491.68","79.69M","0.10%"
"15/11/2024","5,518.30","5,505.75","5,556.84","5,492.79","106.07M","-0.54%"
"14/11/2024","5,548.40","5,480.60","5,553.53","5,480.60","107.08M","1.34%"
"13/11/2024","5,475.26","5,472.27","5,506.94","5,432.30","91.10M","-0.16%"
"12/11/2024","5,484.12","5,571.06","5,585.24","5,477.90","109.99M","-2.66%"
"11/11/2024","5,634.05","5,612.73","5,653.98","5,608.13","76.90M","1.14%"
"08/11/2024","5,570.49","5,639.69","5,640.92","5,563.77","95.22M","-1.08%"
"07/11/2024","5,631.18","5,590.71","5,631.18","5,579.41","117.14M","0.77%"
"06/11/2024","5,588.20","5,650.05","5,650.05","5,566.01","137.94M","-0.55%"
"05/11/2024","5,619.09","5,596.10","5,619.09","5,576.98","63.92M","0.47%"
"04/11/2024","5,592.94","5,602.82","5,602.82","5,592.94","65.37M","-0.48%"
"01/11/2024","5,619.89","5,585.62","5,619.89","5,582.05","74.25M","0.78%"
"31/10/2024","5,576.13","5,599.68","5,599.68","5,550.18","131.97M","-0.96%"
"30/10/2024","5,630.00","5,660.74","5,660.74","5,595.09","94.55M","-1.11%"
"29/10/2024","5,693.17","5,755.76","5,755.76","5,689.83","78.01M","-0.61%"
"28/10/2024","5,728.31","5,715.47","5,728.31","5,681.11","76.86M","0.80%"
"25/10/2024","5,682.63","5,676.29","5,682.63","5,654.32","74.31M","-0.10%"
"24/10/2024","5,688.53","5,705.83","5,705.83","5,688.53","82.63M","0.09%"
"23/10/2024","5,683.30","5,681.90","5,683.30","5,664.21","69.39M","-0.50%"
"22/10/2024","5,711.69","5,698.35","5,711.69","5,665.54","70.47M","0.00%"
"21/10/2024","5,711.91","5,747.29","5,747.29","5,707.06","67.28M","-1.03%"
"18/10/2024","5,771.12","5,736.85","5,771.12","5,736.85","87.79M","0.37%"
"17/10/2024","5,749.58","5,696.90","5,749.58","5,694.46","83.30M","1.17%"
"16/10/2024","5,683.09","5,630.56","5,683.09","5,630.56","86.83M","-0.35%"
"15/10/2024","5,702.99","5,754.92","5,754.92","5,695.29","95.67M","-0.96%"
"14/10/2024","5,758.48","5,745.33","5,758.48","5,716.12","61.32M","0.29%"
"11/10/2024","5,741.98","5,704.90","5,741.98","5,688.39","71.33M","0.50%"
"10/10/2024","5,713.14","5,716.63","5,716.63","5,695.50","65.90M","-0.27%"
"09/10/2024","5,728.67","5,702.04","5,728.67","5,686.82","66.22M","0.54%"
"08/10/2024","5,697.65","5,666.90","5,697.65","5,663.04","74.83M","-0.69%"
"07/10/2024","5,737.03","5,738.55","5,738.55","5,690.08","76.99M","0.36%"
"04/10/2024","5,716.32","5,656.05","5,716.32","5,653.13","104.08M","0.93%"
"03/10/2024","5,663.86","5,720.31","5,720.31","5,650.21","98.46M","-1.29%"
"02/10/2024","5,737.59","5,750.67","5,750.67","5,716.68","82.41M","0.01%"
"01/10/2024","5,737.09","5,774.28","5,774.28","5,717.94","92.48M","-0.77%"
"30/09/2024","5,781.49","5,866.35","5,866.35","5,781.15","134.24M","-2.02%"
"27/09/2024","5,900.94","5,875.98","5,911.14","5,865.84","105.80M","0.66%"
"26/09/2024","5,862.17","5,800.32","5,862.17","5,797.25","113.30M","2.23%"
"25/09/2024","5,734.41","5,720.46","5,757.06","5,719.37","81.55M","-0.45%"
"24/09/2024","5,760.56","5,767.18","5,767.18","5,740.38","83.19M","1.18%"
"23/09/2024","5,693.42","5,687.52","5,701.76","5,654.53","87.60M","0.09%"
"20/09/2024","5,688.32","5,762.75","5,766.80","5,688.32","189.70M","-1.53%"
"19/09/2024","5,776.44","5,733.94","5,776.44","5,707.66","97.82M","2.24%"
"18/09/2024","5,649.97","5,681.10","5,684.40","5,648.81","73.34M","-0.52%"
"17/09/2024","5,679.73","5,676.52","5,706.64","5,669.04","80.56M","0.54%"
"16/09/2024","5,649.14","5,646.75","5,673.20","5,641.62","61.48M","-0.21%"
"13/09/2024","5,661.19","5,639.54","5,679.60","5,638.85","82.37M","0.46%"
"12/09/2024","5,635.11","5,668.03","5,671.67","5,603.49","76.17M","0.54%"
"11/09/2024","5,604.80","5,622.08","5,645.72","5,579.82","80.96M","-0.18%"
"10/09/2024","5,614.64","5,620.69","5,667.41","5,599.41","79.27M","-0.27%"
"09/09/2024","5,629.66","5,595.18","5,644.32","5,590.48","66.38M","0.96%"
"06/09/2024","5,576.33","5,628.96","5,661.39","5,568.63","84.77M","-1.12%"
"05/09/2024","5,639.50","5,658.80","5,683.84","5,639.50","82.40M","-0.78%"
"04/09/2024","5,683.92","5,670.97","5,702.48","5,667.92","72.12M","-0.93%"
"03/09/2024","5,737.01","5,799.73","5,808.69","5,729.25","70.74M","-0.92%"
"02/09/2024","5,790.11","5,779.27","5,793.04","5,735.36","47.16M","0.14%"
"30/08/2024","5,781.78","5,789.34","5,826.25","5,781.78","106.39M","-0.07%"
"29/08/2024","5,785.83","5,739.39","5,788.21","5,739.01","53.23M","0.79%"
"28/08/2024","5,740.65","5,747.44","5,765.12","5,740.65","50.42M","0.15%"
"27/08/2024","5,732.09","5,756.87","5,775.05","5,732.09","50.13M","-0.30%"
"26/08/2024","5,749.15","5,739.81","5,761.91","5,738.77","38.68M","0.17%"
"23/08/2024","5,739.25","5,713.95","5,743.54","5,706.48","51.92M","0.70%"
"22/08/2024","5,699.12","5,699.98","5,731.13","5,698.24","44.82M","0.03%"
"21/08/2024","5,697.43","5,670.40","5,701.60","5,670.35","49.60M","0.51%"
"20/08/2024","5,668.65","5,695.37","5,705.03","5,665.65","53.28M","-0.24%"
"19/08/2024","5,682.49","5,639.38","5,696.33","5,639.38","61.45M","0.70%"
"16/08/2024","5,643.24","5,639.71","5,652.43","5,621.86","63.64M","0.32%"
"15/08/2024","5,624.97","5,575.54","5,636.28","5,548.24","63.21M","1.19%"
"14/08/2024","5,558.56","5,557.89","5,558.56","5,532.78","55.36M","0.75%"
"13/08/2024","5,516.97","5,516.88","5,520.70","5,476.21","56.97M","0.37%"
"12/08/2024","5,496.69","5,531.37","5,539.79","5,484.62","51.02M","-0.25%"
"09/08/2024","5,510.63","5,500.95","5,548.31","5,483.64","59.61M","0.36%"
"08/08/2024","5,491.09","5,476.31","5,503.25","5,433.71","70.01M","-0.33%"
"07/08/2024","5,509.21","5,433.23","5,525.64","5,422.56","99.97M","1.88%"
