Date,SPY,BND,GLD,QQQ,VTI
2012-06-22,107.15962982177734,60.760467529296875,152.63999938964844,56.76731491088867,54.969242095947266
2012-06-25,105.44131469726562,60.9193229675293,153.75999450683594,55.6740837097168,54.0714111328125
2012-06-26,105.9712905883789,60.85429000854492,152.6199951171875,56.023555755615234,54.32931900024414
2012-06-27,106.92674255371094,60.9193229675293,152.8300018310547,56.36407470703125,54.853179931640625
2012-06-28,106.62163543701172,60.984352111816406,151.0500030517578,55.73680114746094,54.74034881591797
2012-06-29,109.27935028076172,60.9410514831543,155.19000244140625,57.49313735961914,56.1749267578125
2012-07-02,109.60855102539062,61.06909942626953,155.08999633789062,57.66340255737305,56.32807540893555
2012-07-03,110.33121490478516,60.98225021362305,157.4600067138672,58.14727783203125,56.7874755859375
2012-07-05,109.83335876464844,61.15598678588867,155.67999267578125,58.18314743041992,56.55375671386719
2012-07-06,108.78955841064453,61.213871002197266,153.7100067138672,57.45729064941406,56.021820068359375
2012-07-09,108.65308380126953,61.3297004699707,154.0399932861328,57.349754333496094,55.88481140136719
2012-07-10,107.70563507080078,61.387596130371094,152.14999389648438,56.78522872924805,55.38510513305664
2012-07-11,107.72164154052734,61.300743103027344,152.99000549316406,56.47159957885742,55.34481430053711
2012-07-12,107.1997299194336,61.416526794433594,152.58999633789062,55.94291305541992,55.12721633911133
2012-07-13,108.99834442138672,61.423797607421875,154.13999938964844,56.79419708251953,55.98959732055664
2012-07-16,108.74138641357422,61.459964752197266,154.2100067138672,56.63290023803711,55.85257339477539
2012-07-17,109.48812103271484,61.438236236572266,153.47000122070312,56.9286003112793,56.22331619262695
2012-07-18,110.29906463623047,61.53957748413086,153.0500030517578,57.69923782348633,56.626285552978516
2012-07-19,110.5881118774414,61.52511978149414,153.3800048828125,58.335445404052734,56.72301483154297
2012-07-20,109.57645416259766,61.64093017578125,153.6699981689453,57.5648307800293,56.20719528198242
2012-07-23,108.4684066772461,61.66990661621094,153.02999877929688,56.865882873535156,55.586612701416016
2012-07-24,107.5369644165039,61.742313385009766,153.52000427246094,56.417842864990234,55.08692932128906
2012-07-25,107.56106567382812,61.78570556640625,155.6699981689453,56.04146957397461,55.094966888427734
2012-07-26,109.33555603027344,61.742313385009766,156.77000427246094,56.78522872924805,55.933170318603516
2012-07-27,111.35091400146484,61.51063537597656,157.5399932861328,58.129364013671875,57.037315368652344
2012-07-30,111.35091400146484,61.62644958496094,157.42999267578125,58.08454895019531,56.98089599609375
2012-07-31,110.57208251953125,61.69161605834961,156.49000549316406,58.0666389465332,56.66658401489258
2012-08-01,110.47573852539062,61.61689758300781,155.13999938964844,57.89638137817383,56.440921783447266
2012-08-02,109.71290588378906,61.732948303222656,154.1300048828125,57.690277099609375,56.05406188964844
2012-08-03,111.88890075683594,61.508060455322266,155.5500030517578,58.783512115478516,57.1904411315918
2012-08-06,112.10569763183594,61.56608963012695,156.3000030517578,59.23154830932617,57.33552551269531
2012-08-07,112.66773223876953,61.40646743774414,156.27999877929688,59.72440719604492,57.68207931518555
2012-08-08,112.80429077148438,61.39204025268555,156.47999572753906,59.69752883911133,57.75461959838867
2012-08-09,112.90058135986328,61.35573196411133,156.99000549316406,59.87675094604492,57.802982330322266
2012-08-10,113.08527374267578,61.42833709716797,157.17999267578125,59.9125862121582,57.91581726074219
2012-08-13,113.02906799316406,61.43552017211914,155.99000549316406,60.05596160888672,57.86744689941406
2012-08-14,113.045166015625,61.28319549560547,155.1300048828125,60.08285140991211,57.85132598876953
